biblionumber;"Full Title";Author;Abstract;"Publications data";Content;Book_Url
290424;"الأصابع على الزناد : إستراتيجيات الأمن القومي للدول الكبرى و تأثيراتها على الشرق الأوسط /";"غنيم، سيد،";"كتاب ""الأصابع على الزناد: استراتيجيات الأمن القومي للدول الكبرى وتأثيراتها على الشرق الأوسط"" للدكتور سيد غنيم يُعد دراسة تحليلية عميقة لتفاعلات القوى الكبرى والإقليمية في منطقة الشرق الأوسط، خاصة في أعقاب ثورات الربيع العربي. يستند الكتاب إلى خبرات المؤلف الأكاديمية والميدانية، حيث شارك في ندوات ومؤتمرات دولية، مما أضفى على تحليلاته دقة وموضوعية.​
يتناول الكتاب استراتيجيات الأمن القومي لكل من الولايات المتحدة، روسيا، والصين، ويستعرض كيف تتقاطع مصالح هذه القوى في الشرق الأوسط. كما يسلط الضوء على سياسات القوى الإقليمية مثل تركيا، إيران، وإسرائيل، ويحلل التحديات التي تواجه الدول العربية الفاعلة كمصر، السعودية، الإمارات، وقطر. يُعد هذا الكتاب مرجعًا هامًا لصناع القرار والباحثين المهتمين بفهم ديناميات الأمن والسياسة في المنطقة.";"عمان، الأردن : المنهل للنشر الإلكتروني، 2021. ";"  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=290424
290425;"النازية كعقيدة حقد / ";"براك، مينو تير،";"كتاب ""النازية كعقيدة حقد"" للفيلسوف الهولندي مينو تير براك، الذي تُرجم إلى العربية بواسطة مصطفى عبد الظاهر، يُعد من أبرز الأعمال الفكرية التي تناولت بالنقد الحاد الأيديولوجيا النازية. 
يعتمد تير براك في تحليله على مفهوم ""الضغينة"" (Ressentiment) كما طوّره الفيلسوفان نيتشه وماكس شيلر، مُشيرًا إلى أن النازية ليست مجرد حركة سياسية، بل تجسيد لحالة نفسية جماعية من الحقد والمرارة تجاه قيم الحداثة مثل الحرية والمساواة. يرى أن هذه الضغينة تحوّلت إلى أيديولوجيا تُبرر الكراهية والعنف باسم ""الهوية"" و""الطهر العرقي""، مما يجعل النازية تعبيرًا عن فشل أخلاقي عميق أكثر من كونها مشروعًا سياسيًا عقلانيًا.​
يُبرز الكتاب كيف أن النازية استغلت مشاعر الإحباط والعداء لدى الطبقات المتوسطة، مقدمة وعودًا زائفة بالانتماء والتفوق، بينما كانت في جوهرها حركة تدميرية تُغذيها الكراهية والانتقام. ويُعتبر هذا العمل بمثابة تحذير مبكر من الانزلاق نحو الشعبوية المتطرفة، ويظل ذا صلة وثيقة بتحليل صعود الحركات اليمينية في عصرنا الحالي.​";"عمان، الأردن : المنهل للنشر الإلكتروني، 2021. ";"  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=290425
290423;"الثورات الثلاث : تحولات إستراتيجية كبرى /";"السليم، نايف حطاب،";"كتاب ""الثورات الثلاث: تحولات استراتيجية كبرى"" من تأليف نايف حطاب السليم يُقدّم تحليلًا معمّقًا لثلاث ثورات محورية شكّلت منعطفات استراتيجية في التاريخ الحديث. يركّز الكتاب على فهم الديناميات السياسية والاجتماعية والاقتصادية التي أدّت إلى اندلاع هذه الثورات، ويستعرض تأثيراتها العميقة على النظام الدولي وموازين القوى الإقليمية. من خلال منهجية تحليلية، يُبرز السليم كيف أن كل ثورة من هذه الثورات لم تكن حدثًا معزولًا، بل كانت نتيجة لتراكمات تاريخية وصراعات داخلية وخارجية، مما يجعلها دروسًا استراتيجية لفهم تحولات السلطة والنفوذ في العالم المعاصر.​";"عمان، الأردن : المنهل للنشر الإلكتروني، 2021. ";"  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=290423
290626;"البرتغاليون في بحر عُمان : أحداث في حوليّات من 1497م إلى 1757م /";"سلطان بن محمد القاسمي،";"كتاب ""البرتغاليون في بحر عُمان: أحداث في حوليات من 1497م إلى 1757م"" من تأليف الشيخ الدكتور سلطان بن محمد القاسمي، حاكم الشارقة، يُعدّ موسوعة تاريخية ضخمة توثق فترة حاسمة من تاريخ منطقة الخليج العربي وبحر عُمان، تمتد على مدار 260 سنة. يتكون العمل من 21 مجلداً، ويستند إلى أكثر من 1138 وثيقة تاريخية نادرة، جُمعت وترجمت على مدار 36 عاماً من البحث الدقيق في الأرشيفات البرتغالية والهولندية والبريطانية والهندية.

يعتمد الكتاب على منهج الحوليات، حيث يسرد الأحداث سنة بسنة، موثقاً تحركات الأساطيل البرتغالية في بحر عُمان، والمعارك التي خاضتها، والاتفاقيات التي أبرمتها مع سلاطين الهند بهدف عزل عُمان عن التجارة الإقليمية. ويكشف المؤلف عن حقائق تاريخية تُنشر لأول مرة، ويعرض رسائل ومؤلفات برتغالية نادرة، مما يمنح القارئ رؤية معمقة لطبيعة الحياة السياسية والاقتصادية والاجتماعية في المنطقة خلال تلك الحقبة.

الكتاب لا يقتصر على السرد التاريخي، بل يضم تحليلاً علمياً رصيناً، مدعوماً بالأدلة والوثائق الأصلية، ويبرز الأطماع البرتغالية في الخليج العربي وأساليبهم في السيطرة البحرية واستخدامهم المتفوق للأسلحة النارية مقابل الأسلحة التقليدية المحلية. كما يوضح كيف كان البرتغاليون يسيطرون على الجزر والموانئ دون احتلال دائم للبر، ويستعرض تأثير ذلك على حركة التجارة والمجتمعات المحلية.

هذا العمل الموسوعي ليس موجهاً فقط للباحثين والمؤرخين، بل أيضاً لعامة القراء المهتمين بتاريخ المنطقة، حيث يتيح لهم الاطلاع على وثائق أصلية مترجمة إلى العربية والإنجليزية، يُعتبر الكتاب مرجعاً لا غنى عنه لفهم تاريخ الخليج العربي وعُمان في مواجهة القوى الاستعمارية الأوروبية، ويعكس الجهد العلمي والثقافي الكبير الذي بذله المؤلف في خدمة تاريخ المنطقة.";"الشارقة، الإمارت العربية المتحدة : منشورات القاسمي، 2025. ";"  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=290626
290929;"علم السياسة : الأسس /";"دي تانسي، ستيفن،";"كتاب ""علم السياسة: الأسس"" لستيفن دي تانسي هو مدخل أساسي لفهم علم السياسة وأهميته في القرن الحادي والعشرين، حيث يهدف إلى تمكين القراء من تشكيل آرائهم السياسية وتعميق فهمهم للمنهج الأكاديمي لهذا العلم دون الانفصال عن الواقع السياسي المعاصر أو الترويج لأجندة سياسية معينة. يستهل الكتاب بمناقشة طبيعة علم السياسة والمناهج الأكاديمية المختلفة لفهمه، ثم يتناول الأفكار المتنافسة حول أهداف النشاط السياسي، ويستعرض ماهية القرارات السياسية وكيفية اتخاذها، وأنواع القرارات وآليات تغيير الأنظمة السياسية. كما يتطرق إلى تحليل مجموعة متنوعة من الدول، مع تركيز خاص على الديمقراطيات، ويناقش عمليات صنع القرارات ودور الأفراد في السياسة، ويختم بقائمة مراجع لتحفيز التحليل النقدي والتواصل الواضح لدى القارئ. بذلك يقدم الكتاب رؤية شاملة ومبسطة لمفاهيم السياسة ونظرياتها وتطبيقاتها، مع التأكيد على أهمية التفكير النقدي والانخراط مع الأفكار من زوايا متعددة.";"عمان، الأردن : المنهل للنشر الإلكتروني، 2012. ";"  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=290929
290987;"Handbook of new institutional economics / ";;"This Open Access Handbook of New Institutional Economics (NIE) is a comprehensive reference work providing a unique and timely overview of recent developments and broad orientations in institutional analysis. This second edition has been thoroughly updated and extended, including 23 new chapters on political and legal institutions, organizations and contracts, regulation, culture, methodology and institutional change. Chapters have been written by highly respected scientists in the field, among them Ronald Coase, Douglass North, Elinor Ostrom, Oliver Williamson and Roger Myerson, all Nobel recipients, as well as by numerous other foremost NIE specialists at the frontier of NIE research. This Handbook gives students and young researchers an introduction to the topic and offers all scholars a reference book for their research. It will also be of interest to economists, political scientists, legal scholars, management specialists, sociologists, and others wishing to learn more about these important subjects and gain insight into progress made by institutionalists from other disciplines. Open access made possible through a generous donation in honor of the Ronald Coase Institute";"Cham : Springer, 2025 ";"Institutions and the Performance of Economies over Time -- The Institutional Structure of Production -- Transaction Cost Economics -- Doing Institutional Analysis -- Electoral Institutions and Political Competition Revisited: Coordination, Persuasion, Mobilization -- Presidential, Parlamentary and Hybrid Forms of Government. - The Performance and Stability of Federalism -- Local Politics in Nations and Empires -- Authoritarian Institutions  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=290987
290991;"Muslim mobilities : geographies of piety and belonging in Tajik Dubai business /";"Stephan, Manja,";"""A translocal ethnography about Tajik migrants' engagement in projects of reform Islamic life in Dubai, the book maps Gulf migration onto larger geographies of Muslim mobility, piety and belonging across places in Eurasia, the Gulf, and wider Middle East. Spatializing the intersection of migration, work and Muslim piety, the book examines how formations of ethical subjectivity are closely tied to the multiple places that shape migrants' travel itineraries and related experiences of dwelling there and crossing them. Situating these spatial biographies in broader transregional fields of Muslim mobility, connectedness and placemaking, the book explores why in the early 2000s young Tajik Muslims pursued spiritual, social and moral progress in the booming religious economy of Dubai's fur coat business sector. The book's spatial approach works threefold: With a focus on abroad, it interrogates the interplay of spatial perceptions of 'the good elsewhere' with migrants' placemaking 'there'. A second focus is on how multiplicity and flexibility of migrant situatedness (spatially, temporally, socially) in Persianate, Russophone and Arab culturescapes shape mobile pious subjectivities and cosmopolitan belongings. The book also develops a situated Tajik perspective on Gulf migration, that grounds in circulating spatial imaginaries, Muslim knowledge repertories, as well as in individual travel modes, paths and migrant experiences resulting from precarious livelihoods and discriminating migrant regimes. Linking anthropology with new area studies approaches, this book seeks to enhance multidisciplinary scholarship about the complex relation between religion, migration and mobile subjectivity in both Central Asian and Gulf studies and in the anthropology of Islam.""-- Provided by publisher";"Berlin ; Boston : De Gruyter, 2025 ";"Muslim mobilities -- Meaningful movements, meaningful places : the good elsewhere -- Kamak worlds : ""we do business, we're not migrants!"" -- Furs and piety in the 'evil paradise' -- Beyond work : making Dubai a Muslim place -- Housing, home, and the good Muslim life -- On temporality, flexibility, positionality, and connectivity.  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=290991
291081;"Visions of Global Environmental Justice : Comunidades Negras and the War on Drugs in Colombia /";"Huezo, Alexander,";"Focusing on the lived experiences of Afro-Colombians processing and resisting violence against their ecological communities, Visions of Global Environmental Justice employs accounts of the supernatural narratively and analytically to frame a contemporary struggle for environmental justice. The book applies Achille Mbembé's theorization of necropolitics to the environmental racism of the US War on Drugs in Colombia, specifically the aerial eradication of coca in the comunidades negras of the Pacific Coast. Through critical examination and deconstruction of transnational mythmaking and local oral tradition, Visions of Global Environmental Justice illustrates that non/humans rendered expendable by US-driven drug (necro)politics are indispensable to both the conceptualization and the realization of environmental justice globally. Far from being a study singularly focused on the symptoms of environmental issues, this book creatively guides us toward a broader conceptualization of environmental racism and justice across geographic scales and non/human agencies.";"Berkeley : University of California Press, 2025. ";"Tricksters, seductresses, and eco-monsters -- Devils, witches, and narco-monsters of the necropolitan center -- Killer plants and the two-headed monster -- Territory, natural rights, and global environmental justice -- Envisioning global environmental justice studies.  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291081
291080;"Proximity in Design Research : People, Processes, Products, Philosophy /";;"Proximity in Design Research explores four constituents of design: people, processes, products and philosophy, and their potential to bridge contemporary gaps through multilevel synergies. The book brings together a variety of design approaches on several scales developed in the collaboration of different agencies and within diverse contexts. Proximity prompts us to explore the challenges and opportunities for research in design, with the widening and closing of distances in unpredictable times such as those during Covid-19 pandemic. Despite the social distance imposed during this unprecedented global health scenario, researchers and professionals across different areas of knowledge have engaged in an extraordinary interdisciplinary and transdisciplinary global cooperation. This reinvented proximity enhanced the ability to cross fields, remove boundaries to collaboration between disciplines and accelerate processes towards an overarching goal: to overcome adversity. This edited collection reflects on what designers have taken from this experience so far, and the possibilities that are foreseen as the concept of Proximity is redefined. This book offers critical knowledge related to both design practice and design theory. It will be of interest to researchers, teachers and students working in the design disciplines.";"Abingdon, England : Routledge, [2025]. ";"Amplified experience through temporal proximity / Stephen Neely and Michael Arnold Mages -- A case study of design-driven social entrepreneurship : service design startup to teach digital technology to older adults during the COVID-19 pandemic / Roya Paydarfar and Miso Kim -- A study on research methods in design and territory / Filipe Cruz, Fátima Rocha and Carla Rodrigues.  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291080
291079;"The Global Third Nuclear Age : Clashing Visions for a New Era in International Politics /";"Futter, Andrew,";"This book provides an in-depth examination of the technological, geopolitical and normative pressures driving the world into a new, more complex and potentially more dangerous Third Nuclear Age. By adopting an innovative framework for analysis, the book challenges the constrained focus of much of the existing literature by explaining that the pathways to nuclear security for different actors across the globe will vary considerably in this new context. It argues that the Third Nuclear Age will be defined by friction and conflict between 'Nuclear Traditionalists', 'Technological Transformers', 'Hedgers and Balancers', and 'Activists and Protestors', as different interests and visions of the nuclear future clash. The book draws on dozens of interviews and non-English language sources to provide a global approach and looks at the security politics driving the political debate in 20 different countries across the globe. This book will be of much interest to students of nuclear politics, security studies, and International Relations";"Oxford : Taylor &amp; Francis Group, 2025. ";"  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291079
291078;"The European Union's Nuclear Non-Proliferation Policy : Performance and Contestation /";"Herrera, Manuel,";"This book looks at European Union (EU) attempts to manage the risks associated with nuclear non-proliferation and assesses its performance and external challenges. The introductory section delves into current academic scholarship, elucidating the concepts of contestation and performance.";"Oxford : Taylor &amp; Francis Group, 2025. ";"PART I: Historical and Political Context -- PART II: EU Action in the Nuclear Non-proliferation Regime -- PART III: The EU in the Face of Proliferation Crises --  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291078
291077;"Mounting Pressures on the Rule of Law : Governability for Development and Democracy in Latin America /";;"This important book offers an original perspective on the rule of law, development, and democracy in Latin America, establishing a new approach in recognizing the realities of political economy as opposed to merely structural and institutional factors. With contributions from an international team of experts, the book outlines the main challenges that have arisen in the pursuit of a developmental agenda in the region, including subnational variations, state capture by local elites, variations in state capacity, border divergence from centrally designed perspectives, environmental conflicts, uneven access to justice and the role of international organizations. In doing so, the book explores the democratic and developmental implications of conflicts over the rule of law and its application, uneven enforcement, and state capture.";"New York, NY : Routledge, [2025]. ";"  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291077
291091;"Practical Machine Learning : A Beginner's Guide with Ethical Insights /";"Nyamawe, Ally S.";"This is a core resource for students and instructors of machine learning and data science looking for beginner-friendly material which offers real-world applications and takes ethical discussions into account.";"Boca Raton : CRC Press LLC, 2025. ";"Cover -- Half Title -- Title Page -- Copyright Page -- Table of Contents -- About the authors -- Preface -- Acknowledgments -- Glossary -- Chapter 1: Fundamentals of machine learning -- 1.1 What is machine learning? -- 1.2 A brief history of machine learning -- 1.3 Types of machine learning algorithms -- 1.3.1 Supervised learning -- 1.3.1.1 Types of supervised learning -- 1.3.2 Unsupervised learning -- 1.3.2.1 Types of unsupervised learning -- 1.3.2.1.1 Clustering -- 1.3.2.1.2 Association Rules -- 1.3.3 Semi-supervised learning -- 1.3.4 Reinforcement learning -- 1.4 Relationship between machine learning and other computer science disciplines -- 1.4.1 Machine learning and artificial intelligence -- 1.4.2 Machine learning and data science -- 1.4.3 Machine learning and traditional programming -- 1.4.4 Machine learning and deep learning -- 1.4.5 Machine learning and natural language processing -- 1.4.6 Machine learning and computer vision -- 1.4.7 Machine learning and generative AI -- 1.5 The importance of machine learning -- 1.6 When do we need machine learning? -- 1.7 Machine learning skills -- 1.7.1 Essential technical skills for machine learning professionals -- 1.7.2 Essential soft skills for machine learning professionals -- 1.8 What do machine learning professionals do? -- 1.9 Real-world applications of machine learning -- 1.10 Machine learning and ethical concerns -- 1.11 Summary -- Further Reading -- Chapter 2: Mathematics for machine learning -- 2.1 Linear algebra -- 2.1.1 Scalars -- 2.1.2 Vectors -- 2.1.2.1 Vector addition -- 2.1.2.2 Vector subtraction -- 2.1.2.3 Vector multiplication -- 2.1.3 Matrix -- 2.1.3.1 Matrix addition -- 2.1.3.2 Matrix subtraction -- 2.1.3.3 Matrix multiplication -- 2.1.3.4 Matrix transpose -- 2.1.3.5 Square and rectangular matrix -- 2.1.3.6 Triangular matrix -- 2.1.3.7 Diagonal matrix -- 2.1.3.8 Identity matrix. 2.1.3.9 Matrix determinant -- 2.1.3.10 Adjugate of a matrix -- 2.1.3.11 Singular and non-singular matrix -- 2.1.3.12 Matrix inversion -- 2.1.3.13 Eigenvectors and eigenvalues -- 2.2 Statistics concepts -- 2.2.1 Use of statistics in machine learning -- 2.2.2 Types of statistics -- 2.2.2.1 Descriptive statistics -- 2.2.2.2 Inferential statistics -- 2.2.3 Types of data -- 2.2.3.1 Numerical data -- 2.2.3.2 Categorical data -- 2.2.4 Data distribution -- 2.2.4.1 Normal distribution in statistics -- 2.2.4.2 Skewness -- 2.2.4.3 Central limit theorem -- 2.2.5 Applied statistical inference -- 2.2.5.1 Linear regression -- 2.3 Probability theory -- 2.3.1 Sample spaces and events -- 2.3.2 Probability -- 2.3.3 Probability measures -- 2.3.4 Conditional probability -- 2.3.5 Bayes' theorem -- 2.3.6 Random variables -- 2.3.7 Expectation -- 2.3.8 Variance -- 2.3.9 Standard deviation -- 2.3.9.1 Cumulative distribution function -- 2.3.9.2 Probability mass function -- 2.3.9.3 Probability density function -- 2.3.9.4 Discrete distributions -- 2.3.9.5 Bernoulli distribution -- 2.3.9.6 Binomial distribution -- 2.3.9.7 Poisson distribution -- 2.3.9.8 Uniform distribution -- 2.3.9.9 Continuous distributions -- 2.3.9.10 Normal distribution (Gaussian distribution) -- 2.3.9.11 Uniform distribution -- 2.4 Calculus -- 2.4.1 Differentiation -- 2.4.2 Integration -- 2.4.3 Gradient -- 2.4.4 Linear function -- 2.4.5 Quadratic function -- 2.4.6 Sigmoid function -- 2.5 Geometry and trigonometry -- 2.5.1 Geometry in data representation -- 2.5.2 Trigonometric geometry in model optimization -- 2.6 Information theory -- 2.6.1 Entropy and information content -- 2.6.2 Mutual information and feature selection -- 2.6.3 Cross-entropy and model evaluation -- 2.7 Clustering -- 2.7.1 K-Means clustering algorithm -- 2.8 Summary -- Further Reading -- Chapter 3: Data preparation. 3.1 Overview of machine learning process -- 3.2 Business problem identification -- 3.3 Success criteria definition -- 3.4 Data collection -- 3.4.1 Nature of data -- 3.4.2 Data sources -- 3.4.3 Data curation -- 3.4.4 Data labeling -- 3.4.5 Ethical considerations in data collection -- 3.5 Data preprocessing -- 3.5.1 Data cleaning -- 3.5.1.1 Removing duplicate or irrelevant values -- 3.5.1.2 Fixing structural errors -- 3.5.1.3 Detecting and removing outliers -- 3.5.1.4 Handling missing values -- 3.5.1.5 Validation -- 3.5.2 Data Transformation -- 3.5.2.1 Binning -- 3.5.2.2 Encoding -- 3.5.2.3 Data normalization -- 3.5.2.4 Standardization -- 3.5.3 Exploratory data analysis -- 3.5.3.1 Data summarization -- 3.5.3.2 Data visualization -- 3.5.4 Types of exploratory data analysis -- 3.5.4.1 Univariate -- 3.5.4.2 Bivariate -- 3.5.5 Multivariate -- 3.5.6 Dimensionality reduction -- 3.5.6.1 Feature selection -- 3.5.6.1.1 Backward feature elimination -- 3.5.6.1.2 Forward feature selection -- 3.5.6.2 Feature extraction -- 3.5.7 Data balancing -- 3.6 Summary -- Further Reading -- Chapter 4: Machine learning operations -- 4.1 Model development -- 4.1.1 Dataset splitting -- 4.1.1.1 Hold-out -- 4.1.1.2 Cross-validation -- 4.1.2 Choosing an algorithm -- 4.1.2.1 Problem understanding -- 4.1.2.2 Algorithm capabilities -- 4.1.2.3 Computational resources -- 4.1.3 Model training -- 4.1.4 Model evaluation -- 4.1.5 Overfitting and underfitting -- 4.1.6 Model optimization -- 4.1.6.1 Exhaustive search -- 4.1.6.2 Gradient descent -- 4.1.6.3 Stochastic gradient descent -- 4.1.6.4 Evolutionary optimization algorithms -- 4.2 Model deployment -- 4.3 Model monitoring -- 4.4 Ethical considerations in machine learning operations (MLOps) -- 4.5 Summary -- Further Reading -- Chapter 5: Machine learning software and hardware requirements -- 5.1 Programming languages. 5.1.1 Python programming language -- 5.1.1.1 Python code editors and IDEs -- 5.1.1.2 Python libraries -- 5.1.2 R programming language -- 5.1.2.1 R programming code editors and IDEs -- 5.1.2.2 R programming libraries -- 5.1.3 MATLAB -- 5.1.3.1 MATLAB code editors and IDEs -- 5.1.3.2 MATLAB libraries -- 5.1.4 Other programming languages -- 5.1.4.1 Java programming -- 5.1.5 Java programming code editors and IDEs -- 5.1.6 Java ML libraries -- 5.1.6.1 C++ programming -- 5.1.7 C++ programming code editors and IDEs -- 5.1.8 C++ programming libraries -- 5.1.9 Criteria for choosing programming language for machine learning -- 5.1.9.1 Library and framework support -- 5.1.9.2 Robust and extensive community support -- 5.1.9.3 Ease of learning and use -- 5.1.9.4 Flexibility, scalability, and efficiency -- 5.1.9.5 Integration with other tools and software -- 5.1.9.6 Industry adoption -- 5.2 No-code tools -- 5.3 Experiment tracking tools -- 5.4 Pre-trained models repositories -- 5.5 Datasets and model tracking tools -- 5.6 AutoML hyperparameter optimization tools -- 5.7 Machine learning life cycle tools -- 5.8 User interface development tools -- 5.9 Explainable AI tools -- 5.10 Version control systems -- 5.11 Machine learning hardware requirements -- 5.12 Operating systems requirements -- 5.13 Processor and memory requirements -- 5.13.1 CPU -- 5.13.2 GPU -- 5.13.3 TPU -- 5.13.4 RAM -- 5.13.5 Storage -- 5.14 Cloud computing services for machine learning -- 5.15 Summary -- Further Reading -- Chapter 6: Responsible AI and explainable AI -- 6.1 Responsible AI -- 6.2 Explainable AI -- 6.3 Privacy concerns in machine learning -- 6.4 Ethical implications of machine learning -- 6.5 Accountability and trust in AI -- 6.6 Global case studies on AI governance and regulation -- 6.6.1 Formulation of AI strategies and guidelines in Africa -- 6.6.2 European Union AI Act. 6.6.3 Global partnership on AI -- 6.6.4 China AI ethics guidelines -- 6.7 Human-centric artificial intelligence -- 6.8 Responsible AI best practices -- 6.9 AI impact assessment case studies -- 6.10 Artificial intelligence sovereignty -- 6.11 Summary -- Further Reading -- Chapter 7: Artificial general intelligence -- 7.1 Categories of artificial intelligence -- 7.2 What makes an intelligence general? -- 7.3 Approaches for developing AGI -- 7.4 Philosophy of mind -- 7.5 Challenges of artificial general intelligence -- 7.6 Potential benefits and risks of artificial general intelligence -- 7.7 Indicators of the presence of artificial general intelligence -- 7.8 Robotics and embodied intelligence -- 7.9 Artificial super intelligence -- 7.10 Summary -- Further Reading -- Chapter 8: Machine learning step-by-step practical examples -- 8.1 Case study 1: Classification problem -- 8.1.1 Problem definition -- 8.1.1.1 Description of the dataset -- 8.1.2 Loading libraries -- 8.1.3 Loading dataset -- 8.1.4 Data summary -- 8.1.4.1 Descriptive statistics -- 8.1.4.2 Data visualization -- 8.1.5 Data preprocessing -- 8.1.5.1 Data cleaning -- 8.1.5.1.1 Outliers -- 8.1.5.1.2 Missing values -- 8.1.5.2 Data standardization -- 8.1.6 Split-out the dataset -- 8.1.7 Choosing classification algorithm -- 8.1.8 Training the model -- 8.1.8.1 Model evaluation -- 8.1.8.2 Saving the model -- 8.1.8.3 Inferencing -- 8.2 Case study 2: Regression problem -- 8.2.1 Problem definition -- 8.2.1.1 Description of the dataset -- 8.2.2 Loading libraries -- 8.2.3 Loading dataset -- 8.2.4 Data summary -- 8.2.4.1 Descriptive statistics -- 8.2.4.2 Data visualization -- 8.2.5 Data preprocessing -- 8.2.5.1 Data cleaning -- 8.2.5.1.1 Outliers -- 8.2.5.1.2 Missing values -- 8.2.5.2 Feature selection -- 8.2.5.3 Data transformation -- 8.2.6 Choosing regression algorithm -- 8.2.7 Training the model. 8.2.7.1 Model equation.  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291091
291090;"Value and Worthlessness : The Rise of the Populist Right and Other Disruptions in the Anthropology of Capitalism /";"Kalb, Don,";"Advocating for an interdisciplinary Marxist anthropology of the present, this book uses historical and global anthropology to engage with history, theory, unevenness, and comparison, while using ""global ethnography"" and ""hidden histories"" as the keys to social discovery. Kalb's anthropology of value and worthlessness lays bare the logics that currently produce right wing, populist, and nationalist outcomes. The book also battles with the ""anthropology of global systems"", financialization, and the seductive myths of global middle-class formation, while assessing the theoretical legacies of Eric Wolf, David Graeber, David Harvey, Jonathan Friedman, Marcel Mauss and ""moral anthropology"", among others";"New York, NY : Berghahn Books, Incorporated, 2025. ";"Intro -- Contents -- Illustrations -- Preface: Hidden History and the Anthropologist -- Acknowledgments -- Part I - Foundations -- Introduction - Webs of Life versus Webs of Meaning: Or How I Became a Marxist Anthropologist -- Chapter 1 - No Outside? Then What? For a Dialectical Value Regime -- Part II - Living Labor, Value, and Worthlessness -- Chapter 2 - ""Worthless Poles"" and Other Postsocialist Devaluations: Conversations with a Polish Populist -- Chapter 3 - ""It is My History, and It is Worthless"": Gender and the Making of Philipsism, the Netherlands -- Chapter 4 - Regimes of Value and Worthlessness: Two Stories and a Marxian Reflection -- Part III - The Non-Surprise of the Populist Right -- Chapter 5 - Theory from the East: Class without Class and the Making of the Illiberal Right in Eastern Europe -- Chapter 6 - Double Deviations: The Making of the Populist Right in the Global North -- Part IV - Global Middle-Classness: Living and Dreaming -- Chapter 7- ""Scraps from the Bourgeois Kitchen"": In the Romanian Bubble of Outsourced Creativity -- Chapter 8 - The ""Global Middle Class"": A Seductive Empty Signifier -- Part V - Finance and Hegemonic Decline -- Chapter 9 - Financialization and the Capitalist Moment: Marx versus Weber in the Anthropology of Global Systems -- Chapter 10 - Two Theories of Money: A Historical Anthropology of the State-Finance Nexus for Present Purposes -- Part VI - Polemics for a Reason -- Chapter 11 - Trotsky over Mauss: Anthropological Theory and the Centennial of the Russian Revolution -- Chapter 12 - The Labor Theory of Value and the Value Theory of Labor -- Epilogue: Why I Will Not Make It as a Moral Anthropologist -- Index -- Blank Page.  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291090
291089;"Beyond the Euromissile Crisis : Global Histories of Anti-Nuclear Activism in the Cold War /";"Brunet, Luc-André,";"Historical consensus views the Euromissile Crisis of the early 1980s as ""the last battle of the Cold War."" In this illuminating re-examination of this multifaceted campaign, Beyond the Euromissile Crisis broadens our understanding of anti-nuclear activism, highlighting how it remains a truly global phenomenon. Investigating the motivations, forms of action, and accomplishments of activists from South Africa, Polynesia, Brazil and elsewhere, this volume offers new ways of conceptualizing the chronology of anti-nuclear protest";"New York, NY : Berghahn Books, Incorporated, 2025. ";"Intro -- Beyond the Euromissile Crisis -- Contents -- Acknowledgements -- Introduction -- Part I.  Anti-nuclear Politics in the Shadow of East-West Confrontation -- Chapter 1. Japanese Anti-nuclear Movements -- Chapter 2. The Dutch Interchurch Peace Council and the Anti-nuclear Revolution of the 1970s and 1980s -- Chapter 3. Italian Epistemic Communities in the Arms Control Field -- Chapter 4. The Soviet Peace Committee and 'D etente from Below' in the 1980s -- Part II.  Co-opting and Adopting  Anti-nuclear Rhetoric: Three Leaders -- Chapter 5. Olof Palme and the Peace Movements in Sweden in the Late Cold War Period -- Chapter 6. A Nuclear Weapons-Free Zone in the Balkans during the 1980s -- Chapter 7. David Lange -- Part III.  Nuclear Colonialism,  Anti-imperialism and Anti-nuclear Activism -- Chapter 8. Pacifism and Anti-nuclear Protest in Polynesia at the End of the Cold War -- Chapter 9. Abdul Samad Minty and the World Campaign against Military and Nuclear Collaboration with South Africa -- Chapter 10. The Dark Mirror of Latin America and the Spanish Anti-NATO Movements in the Late Cold War -- Part IV.  Rising Nuclear Powers -- Chapter 11. Resistance and Reappropriation -- Chapter 12. The Opposition to the Brazilian Nuclear Programme, 1972-88 -- Chapter 13. North Korea's Anti-nuclear Paradox, 1949-76 -- Epilogue -- Filmography -- Index -- Blank Page.  ";https://library.ecssr.ae/cgi-bin/koha/opac-detail.pl?biblionumber=291089
